m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.32,0.32,0.6698795099541458,3.3088897068750144e-10,1.0,1.0,1.0,0.0
0.33,0.33,0.6771400993509752,3.35827612041046e-10,1.0,1.0,1.0,0.0
0.34,0.34,0.6845659752137845,3.409159091931833e-10,1.0,1.0,1.0,0.0
0.35,0.35,0.6921630585477133,3.461607693346167e-10,1.0,1.0,1.0,0.0
0.36,0.36,0.6999375663527393,3.5156953135547025e-10,1.0,1.0,1.0,0.0
0.37,0.37,0.7078960309222104,3.571500001071442e-10,1.0,1.0,1.0,0.0
0.38,0.38,0.7160453207114356,3.6291048397984015e-10,1.0,1.0,1.0,0.0
0.39,0.39,0.7243926629307728,3.6885983617623097e-10,1.0,1.0,1.0,0.0
0.4,0.4,0.7329456680356207,3.7500750011250143e-10,1.0,1.0,1.0,0.0
0.41,0.41,0.7417123563060676,3.8136355943644206e-10,1.0,1.0,1.0,0.0
0.42,0.42,0.7507011867321132,3.8793879321982907e-10,1.0,1.0,1.0,0.0
0.43,0.43,0.7599210884467502,3.947447369605278e-10,1.0,1.0,1.0,0.0
0.44,0.44,0.7693814949793283,4.017937501205373e-10,1.0,1.0,1.0,0.0
0.45,0.45,0.7790923816360812,4.0909909103181966e-10,1.0,1.0,1.0,0.0
0.46,0.46,0.7890643063542452,4.1667500012500153e-10,1.0,1.0,1.0,0.0
0.47,0.47,0.7993084544216629,4.2453679258019024e-10,1.0,1.0,1.0,0.0
0.48,0.48,0.8098366875061592,4.3270096166827104e-10,1.0,1.0,1.0,0.0
0.49,0.49,0.8206615974995355,4.411852942500018e-10,1.0,1.0,1.0,0.0
0.5,0.5,0.8317965657511865,4.5000900013500195e-10,1.0,1.0,1.0,0.0
0.51,0.51,0.8432558283478445,4.591928572806142e-10,1.0,1.0,1.0,0.0
0.52,0.52,0.8550545481909494,4.68759375140627e-10,1.0,1.0,1.0,0.0
0.53,0.53,0.8672088947341142,4.787329788670233e-10,1.0,1.0,1.0,0.0
0.54,0.54,0.8797361323732651,4.891402175380455e-10,1.0,1.0,1.0,0.0
0.55,0.55,0.8926547186350446,5.000100001500021e-10,1.0,1.0,1.0,0.0
0.56,0.56,0.9059844134896071,5.113738637897746e-10,1.0,1.0,1.0,0.0
0.57,0.57,0.9197464013276998,5.232662792267464e-10,1.0,1.0,1.0,0.0
0.58,0.58,0.9339634273959949,5.357250001607165e-10,1.0,1.0,1.0,0.0
0.59,0.59,0.9486599507877075,5.487914635792704e-10,1.0,1.0,1.0,0.0
0.6,0.6,0.9638623164485162,5.625112501687521e-10,1.0,1.0,1.0,0.0
0.61,0.61,0.9795989490944182,5.769346155576944e-10,1.0,1.0,1.0,0.0
0.62,0.62,0.9959005724654698,5.921171054407921e-10,1.0,1.0,1.0,0.0
0.63,0.63,1.012800457979408,6.08120270452705e-10,1.0,1.0,1.0,0.0
0.64,0.64,1.0303347076294318,6.250125001875024e-10,1.0,1.0,1.0,0.0
0.65,0.65,1.0485425769268546,6.428700001928598e-10,1.0,1.0,1.0,0.0
0.66,0.66,1.067466844867599,6.617779413750029e-10,1.0,1.0,1.0,0.0
0.67,0.67,1.087154239361446,6.818318183863666e-10,1.0,1.0,1.0,0.0
0.68,0.68,1.1076559283825544,7.031390627109405e-10,1.0,1.0,1.0,0.0
0.69,0.69,1.1290280893818594,7.258209679596802e-10,1.0,1.0,1.0,0.0
0.7,0.7,1.151332572383167,7.500150002250029e-10,1.0,1.0,1.0,0.0
0.71,0.71,1.174637675848032,7.758775864396581e-10,1.0,1.0,1.0,0.0
0.72,0.72,1.1990190590869703,8.035875002410746e-10,1.0,1.0,1.0,0.0
0.73,0.73,1.2245608210535006,8.333500002500031e-10,1.0,1.0,1.0,0.0
0.74,0.74,1.2513567832473245,8.654019233365421e-10,1.0,1.0,1.0,0.0
0.75,0.75,1.279512024820788,9.000180002700039e-10,1.0,1.0,1.0,0.0
0.76,0.76,1.3091447317397615,9.37518750281254e-10,1.0,1.0,1.0,0.0
0.77,0.77,1.3403884402961195,9.78280435076091e-10,1.0,1.0,1.0,0.0
0.78,0.78,1.3733947802821322,1.0227477275795492e-09,1.0,1.0,1.0,0.0
0.79,0.79,1.4083368574706785,1.0714500003214333e-09,1.0,1.0,1.0,0.0
0.8,0.8,1.4454134627977873,1.1250225003375047e-09,1.0,1.0,1.0,0.0
0.81,0.81,1.484854363020298,1.1842342108815842e-09,1.0,1.0,1.0,0.0
0.82,0.82,1.5269270241871216,1.2500250003750043e-09,1.0,1.0,1.0,0.0
0.83,0.83,1.5719452600623416,1.3235558827500047e-09,1.0,1.0,1.0,0.0
0.84,0.84,1.6202805068592918,1.4062781254218806e-09,1.0,1.0,1.0,0.0
0.85,0.85,1.6723767431240653,1.5000300004500057e-09,1.0,1.0,1.0,0.0
0.86,0.86,1.7287705667477342,1.6071750004821492e-09,1.0,1.0,1.0,0.0
0.87,0.87,1.790118727408753,1.7308038466730842e-09,1.0,1.0,1.0,0.0
0.88,0.88,1.8572367041933644,1.875037500562508e-09,1.0,1.0,1.0,0.0
0.89,0.89,1.9311541118777813,2.0454954551590984e-09,1.0,1.0,1.0,0.0
0.9,0.9,2.0131965930227986,2.2500450006750093e-09,1.0,1.0,1.0,0.0
0.91,0.91,2.105111008564644,2.500050000750011e-09,1.0,1.0,1.0,0.0
0.92,0.92,2.209264679503782,2.8125562508437628e-09,1.0,1.0,1.0,0.0
0.93,0.93,2.328978378063511,3.2143500009642996e-09,1.0,1.0,1.0,0.0
0.94,0.94,2.4691177568309195,3.750075001125011e-09,1.0,1.0,1.0,0.0
0.95,0.95,2.6372289029188076,4.500090001350014e-09,1.0,1.0,1.0,0.0
0.96,0.96,2.8459571932510883,5.625112501687516e-09,1.0,1.0,1.0,0.0
0.97,0.97,3.1190131619132098,7.500150002250021e-09,1.0,1.0,1.0,0.0
0.98,0.98,3.509635064032687,1.1250225003375031e-08,1.0,1.0,1.0,0.0005
0.99,0.99,4.187715394070089,2.2500450006750063e-08,0.991,0.9915,0.991,0.009
0.1,0.2,,2.5000500007500104e-10,,,,
0.1,0.3,,2.5000500007500104e-10,,,,
0.1,0.4,,2.5000500007500104e-10,,,,
0.1,0.5,,2.5000500007500104e-10,,,,
0.1,0.6,,2.5000500007500104e-10,,,,
0.1,0.7,,2.5000500007500104e-10,,,,
0.1,0.8,,2.5000500007500104e-10,,,,
0.1,0.9,,2.5000500007500104e-10,,,,
0.2,0.3,0.0,2.8125562508437606e-10,,,,
0.2,0.4,,2.8125562508437606e-10,,,,
0.2,0.5,,2.8125562508437606e-10,,,,
0.2,0.6,,2.8125562508437606e-10,,,,
0.2,0.7,,2.8125562508437606e-10,,,,
0.2,0.8,,2.8125562508437606e-10,,,,
0.2,0.9,,2.8125562508437606e-10,,,,
0.3,0.4,0.26410685686598384,3.214350000964299e-10,1.0,1.0,1.0,0.0
0.3,0.5,,3.214350000964299e-10,,,,
0.3,0.6,,3.214350000964299e-10,,,,
0.3,0.7,,3.214350000964299e-10,,,,
0.3,0.8,,3.214350000964299e-10,,,,
0.3,0.9,,3.214350000964299e-10,,,,
0.4,0.5,0.4498333340802196,3.7500750011250143e-10,1.0,1.0,1.0,0.0
0.4,0.6,0.0,3.7500750011250143e-10,,,,
0.4,0.7,,3.7500750011250143e-10,,,,
0.4,0.8,,3.7500750011250143e-10,,,,
0.4,0.9,,3.7500750011250143e-10,,,,
0.5,0.6,0.6059517194651037,4.5000900013500195e-10,1.0,1.0,1.0,0.0
0.5,0.7,0.17975338014646935,4.5000900013500195e-10,1.0,1.0,1.0,0.0
0.5,0.8,,4.5000900013500195e-10,,,,
0.5,0.9,,4.5000900013500195e-10,,,,
0.6,0.7,0.7274341065221323,5.625112501687521e-10,1.0,1.0,1.0,0.0
0.6,0.8,,5.625112501687521e-10,,,,
0.6,0.9,,5.625112501687521e-10,,,,
0.7,0.8,0.5,7.500150002250029e-10,1.0,1.0,1.0,0.0
0.7,0.9,,7.500150002250029e-10,,,,
0.8,0.9,0.0,1.1250225003375047e-09,,,,
