m,M,original_average,suppressed_database_average,suppressed_database_sum,suppressed_database_number_of_elements
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666
